x,y,z,cluster,body,severity
0.6485133,0.4137326,0.05562832,0.0,,0.0
0.5711849,0.726843,0.23230183,0.0,,0.0
0.80148697,0.31901368,0.45341727,0.0,,0.0
0.41430688,0.32565394,0.5336411,0.0,,0.0
0.3995218,0.5578897,0.84201443,0.0,,0.0
0.85236657,0.2505586,0.3919079,0.0,,0.0
0.81344074,0.062997155,0.23748064,0.0,,0.0
0.7091162,0.35855544,0.33288324,0.0,,0.0
0.3984562,0.324128,0.51988655,0.0,,0.0
0.82199526,0.7499325,0.62391865,0.0,,0.0
0.8264525,0.30477762,0.3694466,0.0,,0.0
0.6245279,0.58839583,0.8674937,0.0,,0.0
0.66679525,0.4728149,0.630191,0.0,,0.0
0.58130467,0.34759325,0.06397119,0.0,,0.0
0.8019877,0.78455603,0.625638,0.0,,0.0
0.73431814,0.3516316,0.36080763,0.0,,0.0
0.42833072,0.35540116,0.5343985,0.0,,0.0
0.61829007,0.74112374,0.25650153,0.0,,0.0
0.61910796,0.7348481,0.20364471,0.0,,0.0
0.7713884,0.33156678,0.44471312,0.0,,0.0
0.6570918,0.6978263,0.2107892,0.0,,0.0
0.53557634,0.2217034,0.6381823,0.0,,0.0
0.6526444,0.47097945,0.63730687,0.0,,0.0
0.36391854,0.51706815,0.8793818,0.0,,0.0
0.4002824,0.24771054,0.79360694,0.0,,0.0
0.7857738,0.33931118,0.43379438,0.0,,0.0
0.6471552,0.46352094,0.65017796,0.0,,0.0
0.62809056,0.7455066,0.1918506,0.0,,0.0
0.6443737,0.7184077,0.22449265,0.0,,0.0
0.70999604,0.3515999,0.3357943,0.0,,0.0
0.65731996,0.41625306,0.018306635,0.0,,0.0
0.7844095,0.32789734,0.45127147,0.0,,0.0
0.3813208,0.53582317,0.8612592,0.0,,0.0
0.7749027,0.79973304,0.6267155,0.0,,0.0
0.4094694,0.32540995,0.5426719,0.0,,0.0
0.46048298,0.37471604,0.8970669,0.0,,0.0
0.65758437,0.72721297,0.21271633,0.0,,0.0
0.40430555,0.56429183,0.8368604,0.0,,0.0
0.36394596,0.5169325,0.8795139,0.0,,0.0
0.6334179,0.70659924,0.20034654,0.0,,0.0
0.57661253,0.18837231,0.50693136,0.0,,0.0
0.59008926,0.34988847,0.059206173,0.0,,0.0
0.6184858,0.71096134,0.22983451,0.0,,0.0
0.385172,0.722425,0.6165287,0.0,,0.0
0.55441356,0.63322854,0.999611,0.0,,0.0
0.39642158,0.5540478,0.84529185,0.0,,0.0
0.65837663,0.47562817,0.6069968,0.0,,0.0
0.4684751,0.37106234,0.85735875,0.0,,0.0
0.5977953,0.73540074,0.23506466,0.0,,0.0
0.37554118,0.5293327,0.8673217,0.0,,0.0
0.5444802,0.17530906,0.62625074,0.0,,0.0
0.6755424,0.46806824,0.6489663,0.0,,0.0
0.6878997,0.36427006,0.34047735,0.0,,0.0
0.7918565,0.7858169,0.6245684,0.0,,0.0
0.86388713,0.450991,0.78451324,0.0,,0.0
0.63881403,0.46513385,0.6492408,0.0,,0.0
0.80762327,0.31857938,0.40963912,0.0,,0.0
0.81056017,0.05925933,0.23405185,0.0,,0.0
0.6629149,0.38106295,0.028988667,0.0,,0.0
0.7113236,0.3552534,0.36017635,0.0,,0.0
0.41006535,0.2479246,0.79731286,0.0,,0.0
0.20263332,0.5250374,0.49069887,0.0,,0.0
0.8747259,0.4619344,0.7949188,0.0,,0.0
0.75856924,0.34010953,0.39804947,0.0,,0.0
0.8065298,0.78913057,0.631892,0.0,,0.0
0.8086698,0.3180189,0.43312266,0.0,,0.0
0.75661325,0.3420161,0.3931144,0.0,,0.0
0.8118468,0.053338733,0.21028449,0.0,,0.0
0.09265223,0.43496352,0.376796,0.0,,0.0
0.7382054,0.3436832,0.37816706,0.0,,0.0
0.53557855,0.22113499,0.6383441,0.0,,0.0
0.7788398,0.3377902,0.44423103,0.0,,0.0
0.56080425,0.14800666,0.49306914,0.0,,0.0
0.66954935,0.69604033,0.2062876,0.0,,0.0
0.81021374,0.7484745,0.6340787,0.0,,0.0
0.79115987,0.78775537,0.62029207,0.0,,0.0
0.61928064,0.71634936,0.23668772,0.0,,0.0
0.7900796,0.06767181,0.22561325,0.0,,0.0
0.5439179,0.1644258,0.6363603,0.0,,0.0
0.08762511,0.431858,0.3652585,0.0,,0.0
0.8086193,0.7879016,0.63187206,0.0,,0.0
0.6626768,0.4172848,0.01702963,0.0,,0.0
0.55054,0.16282287,0.5991773,0.0,,0.0
0.58743745,0.20270394,0.5221072,0.0,,0.0
0.8310055,0.049908407,0.2208388,0.0,,0.0
0.5786324,0.1867276,0.5091007,0.0,,0.0
0.59002686,0.35157958,0.057530817,0.0,,0.0
0.7560053,0.34284884,0.4016763,0.0,,0.0
0.41313598,0.33013597,0.54492414,0.0,,0.0
0.65600365,0.6916256,0.21439214,0.0,,0.0
0.5631874,0.13486403,0.4705266,0.0,,0.0
0.57917356,0.18789685,0.51347035,0.0,,0.0
0.8247269,0.7678217,0.6176902,0.0,,0.0
0.67721313,0.22187674,0.8028138,0.0,,0.0
0.6682833,0.6973023,0.20565423,0.0,,0.0
0.6653813,0.46825284,0.6455775,0.0,,0.0
0.6274091,0.7020324,0.22670944,0.0,,0.0
0.55901366,0.14347693,0.4740388,0.0,,0.0
0.8294232,0.048649497,0.21634692,0.0,,0.0
0.6669829,0.4709518,0.6335722,0.0,,0.0
0.5929693,0.22023626,0.5181214,0.0,,0.0
0.6298713,0.7404311,0.19540983,0.0,,0.0
0.5916688,0.21500573,0.5035867,0.0,,0.0
0.62867314,0.7103849,0.20859575,0.0,,0.0
0.58395505,0.72165966,0.23563805,0.0,,0.0
0.6270084,0.46696052,0.621417,0.0,,0.0
0.8310142,0.30310875,0.36810854,0.0,,0.0
0.82699513,0.053056464,0.2162919,0.0,,0.0
0.8084889,0.31828603,0.43823057,0.0,,0.0
0.46180716,0.67597914,0.5473262,1.0,,50.0
0.8251312,0.7660274,0.6166501,0.0,,0.0
0.78982997,0.78822553,0.63010454,0.0,,0.0
0.8008625,0.78748643,0.619003,0.0,,0.0
0.21556002,0.7603514,0.40966395,0.0,,0.0
0.65206814,0.38078436,0.04330065,0.0,,0.0
0.72533697,0.34706467,0.37825316,0.0,,0.0
0.56089014,0.135871,0.47065789,0.0,,0.0
0.54862887,0.15053548,0.6085464,0.0,,0.0
0.7750231,0.34006208,0.44343454,0.0,,0.0
0.62949747,0.46721026,0.6277279,0.0,,0.0
0.6581954,0.40266645,0.0049329186,0.0,,0.0
0.78364843,0.80479825,0.6418539,0.0,,0.0
0.5912164,0.21588571,0.507195,0.0,,0.0
0.65325266,0.6904699,0.21618228,0.0,,0.0
0.38335833,0.7255873,0.6204615,6.0,,81.25
0.54540515,0.17414436,0.6230049,0.0,,0.0
0.4231275,0.3226899,0.5419322,0.0,,0.0
0.4235649,0.32130462,0.541122,0.0,,0.0
0.59925514,0.74433833,0.20475191,0.0,,0.0
0.5909195,0.21309158,0.502885,0.0,,0.0
0.6238586,0.743022,0.25610653,0.0,,0.0
0.21781766,0.75810117,0.40741536,0.0,,0.0
0.7902618,0.78314,0.61625177,0.0,,0.0
0.41429198,0.5755907,0.82727456,0.0,,0.0
0.7171338,0.3545103,0.3739346,0.0,,0.0
0.66631275,0.19462281,0.82370496,0.0,,0.0
0.6559431,0.711438,0.22506247,0.0,,0.0
0.7810491,0.3374069,0.43498132,0.0,,0.0
0.5762713,0.17723432,0.5137138,0.0,,0.0
0.54414254,0.16977209,0.6222567,0.0,,0.0
0.6261364,0.75429916,0.21889584,0.0,,0.0
0.4450975,0.6784409,0.5552166,4.0,,68.75
0.3823179,0.53679204,0.86030275,0.0,,0.0
0.49209696,0.3633329,0.8576128,0.0,,0.0
0.47266722,0.68135655,0.56080574,3.0,,62.5
0.78369606,0.33797765,0.43216497,0.0,,0.0
0.4165221,0.33121055,0.5288258,0.0,,0.0
0.09221097,0.43475044,0.37573552,0.0,,0.0
0.79905903,0.32392442,0.4442833,0.0,,0.0
0.8317514,0.050602514,0.22214858,0.0,,0.0
0.63866526,0.74265563,0.19829983,0.0,,0.0
0.6650352,0.416684,0.01573519,0.0,,0.0
0.56306195,0.13260587,0.47290903,0.0,,0.0
0.6429507,0.7390345,0.19593899,0.0,,0.0
0.7568018,0.3407698,0.41090214,0.0,,0.0
0.66889995,0.23210394,0.84190315,0.0,,0.0
0.38677388,0.7148638,0.61045724,6.0,,81.25
0.59807825,0.74751353,0.24752384,0.0,,0.0
0.54378384,0.16420971,0.6394717,0.0,,0.0
0.8082954,0.77726746,0.6177387,0.0,,0.0
0.81190985,0.068291396,0.24206905,0.0,,0.0
0.6319144,0.72707313,0.1977383,0.0,,0.0
0.6673178,0.19217747,0.8250003,0.0,,0.0
0.40783674,0.3206063,0.5282568,0.0,,0.0
0.7514087,0.34745923,0.42233282,0.0,,0.0
0.6669906,0.694455,0.20829782,0.0,,0.0
0.574899,0.17818823,0.4829906,0.0,,0.0
0.809908,0.05275991,0.21035987,0.0,,0.0
0.6258069,0.4687206,0.64995265,0.0,,0.0
0.3640569,0.51726186,0.8791858,0.0,,0.0
0.67797416,0.4774836,0.6304903,0.0,,0.0
0.6616202,0.41616973,0.016487269,0.0,,0.0
0.58440465,0.72905046,0.21498245,0.0,,0.0
0.463229,0.66425693,0.55858964,5.0,,75.0
0.5587216,0.15308653,0.48546043,0.0,,0.0
0.65444565,0.47534502,0.6202225,0.0,,0.0
0.6712346,0.22950657,0.8393054,0.0,,0.0
0.7995016,0.75911576,0.63682294,0.0,,0.0
0.079654366,0.4307468,0.34473205,0.0,,0.0
0.6668026,0.1978636,0.82275754,0.0,,0.0
0.38918298,0.5452803,0.8529644,0.0,,0.0
0.78968906,0.32859078,0.45145202,0.0,,0.0
0.6483507,0.41382056,0.05714167,0.0,,0.0
0.19565147,0.51953113,0.49775165,0.0,,0.0
0.37473747,0.52846664,0.86813396,0.0,,0.0
0.8013227,0.31968144,0.45727775,0.0,,0.0
0.79562396,0.056745984,0.21772954,0.0,,0.0
0.57755136,0.7236016,0.22959568,0.0,,0.0
0.7739973,0.3336651,0.44766122,0.0,,0.0
0.8128351,0.77764267,0.6334868,0.0,,0.0
0.6227477,0.46067405,0.62685287,0.0,,0.0
0.6366547,0.4732897,0.6152711,0.0,,0.0
0.6286645,0.45863408,0.63412756,0.0,,0.0
0.82908964,0.049578305,0.21616787,0.0,,0.0
0.78292215,0.334399,0.4200415,0.0,,0.0
0.42074046,0.3364755,0.54507095,0.0,,0.0
0.6259739,0.7077742,0.20659545,0.0,,0.0
0.47323462,0.365699,0.85686916,0.0,,0.0
0.5811325,0.3575936,0.062547654,0.0,,0.0
0.6562919,0.69463927,0.21584621,0.0,,0.0
0.5850337,0.73575175,0.24028812,0.0,,0.0
0.67469496,0.42022198,0.013706202,0.0,,0.0
0.8180336,0.76476955,0.6165309,0.0,,0.0
0.7385886,0.3521164,0.40114343,0.0,,0.0
0.4068502,0.3203846,0.52944404,0.0,,0.0
0.7119098,0.35673353,0.33270642,0.0,,0.0
0.3989876,0.32343012,0.52091026,0.0,,0.0
0.39401695,0.55110806,0.8478438,0.0,,0.0
0.8257235,0.049554948,0.20769197,0.0,,0.0
0.7117345,0.35733655,0.33946177,0.0,,0.0
0.633625,0.7287686,0.209136,0.0,,0.0
0.40724084,0.5678433,0.8339796,0.0,,0.0
0.6663832,0.19299684,0.8242842,0.0,,0.0
0.7671977,0.7658522,0.64464223,0.0,,0.0
0.6066178,0.7432061,0.20541523,0.0,,0.0
0.8247817,0.048936486,0.20829986,0.0,,0.0
0.62642115,0.45991695,0.6395084,0.0,,0.0
0.84829485,0.29181594,0.35792536,0.0,,0.0
0.6209632,0.7147172,0.20226678,0.0,,0.0
0.6323677,0.46788758,0.6507186,0.0,,0.0
0.08765739,0.43414688,0.36402336,0.0,,0.0
0.66050524,0.47603235,0.60602987,0.0,,0.0
0.66447055,0.47611117,0.61673385,0.0,,0.0
0.57813007,0.18331681,0.5112286,0.0,,0.0
0.6776809,0.22287473,0.8012186,0.0,,0.0
0.47642618,0.3555435,0.8442851,0.0,,0.0
0.73373646,0.35281307,0.35749483,0.0,,0.0
0.56941545,0.16940954,0.4843526,0.0,,0.0
0.54539096,0.17524667,0.62231666,0.0,,0.0
0.78848004,0.07682631,0.24071077,0.0,,0.0
0.6566856,0.707443,0.19853589,0.0,,0.0
0.5983772,0.7373057,0.23875904,0.0,,0.0
0.18725243,0.5159106,0.50634,0.0,,0.0
0.86213285,0.4489215,0.78245103,0.0,,0.0
0.62742794,0.45558345,0.64324254,0.0,,0.0
0.7725462,0.3337849,0.44474387,0.0,,0.0
0.6159693,0.7307866,0.19664992,0.0,,0.0
0.7839547,0.7944497,0.6172483,0.0,,0.0
0.55691403,0.13054776,0.477982,0.0,,0.0
0.79594517,0.059660573,0.2344554,0.0,,0.0
0.5837509,0.34086117,0.06143343,0.0,,0.0
0.6288184,0.45807052,0.63571596,0.0,,0.0
0.5460336,0.16295317,0.6307225,0.0,,0.0
0.7570347,0.3420118,0.39860538,0.0,,0.0
0.85694057,0.28291738,0.3236543,0.0,,0.0
0.6903853,0.36304638,0.3379181,0.0,,0.0
0.8218856,0.7557169,0.62645376,0.0,,0.0
0.6253567,0.4578304,0.6335024,0.0,,0.0
0.536023,0.22035675,0.6387004,0.0,,0.0
0.39950737,0.3261371,0.5205887,0.0,,0.0
0.61854106,0.74768925,0.24341254,0.0,,0.0
0.535512,0.22115763,0.6385133,0.0,,0.0
0.8727861,0.4600237,0.7929954,0.0,,0.0
0.82906944,0.30322367,0.37967196,0.0,,0.0
0.5697006,0.15994486,0.47750992,0.0,,0.0
0.5860642,0.20559761,0.5011537,0.0,,0.0
0.8455155,0.29053494,0.36038065,0.0,,0.0
0.6219294,0.7308861,0.21349064,0.0,,0.0
0.6664822,0.21924946,0.814572,0.0,,0.0
0.65012085,0.4728886,0.6416025,0.0,,0.0
0.764698,0.34149793,0.43633983,0.0,,0.0
0.65244544,0.37953788,0.04077816,0.0,,0.0
0.40409997,0.6837759,0.5928717,0.0,,0.0
0.62397265,0.4617103,0.6265973,0.0,,0.0
0.7389399,0.35624814,0.36611876,0.0,,0.0
0.39967957,0.24772494,0.7933315,0.0,,0.0
0.56067,0.18553288,0.5358524,0.0,,0.0
0.82999974,0.057222143,0.23776828,0.0,,0.0
0.8444439,0.2897291,0.3620119,0.0,,0.0
0.5560631,0.13985065,0.478767,0.0,,0.0
0.5611377,0.16106941,0.49205238,0.0,,0.0
0.67027676,0.694016,0.20723602,0.0,,0.0
0.66961735,0.42261025,0.027433943,0.0,,0.0
0.67046714,0.47077492,0.63998127,0.0,,0.0
0.1612406,0.18316506,0.43621734,0.0,,0.0
0.7904865,0.8130792,0.63341,0.0,,0.0
0.5639304,0.18336621,0.5514833,0.0,,0.0
0.5830892,0.19830124,0.50803334,0.0,,0.0
0.40788984,0.32412183,0.54179204,0.0,,0.0
0.56269866,0.14632517,0.4962309,0.0,,0.0
0.62502813,0.73584086,0.19717361,0.0,,0.0
0.40582985,0.3377225,0.5228114,0.0,,0.0
0.08121872,0.4309634,0.348851,0.0,,0.0
0.074939355,0.43073806,0.33700565,0.0,,0.0
0.57840663,0.3468968,0.058108374,0.0,,0.0
0.67688286,0.22385377,0.80073464,0.0,,0.0
0.85747457,0.2822379,0.32225108,0.0,,0.0
0.85765016,0.28281274,0.32251927,0.0,,0.0
0.63269037,0.45815435,0.6412453,0.0,,0.0
0.5950591,0.7125522,0.22115694,0.0,,0.0
0.71414864,0.3549867,0.36455238,0.0,,0.0
0.78872263,0.80782336,0.6461488,0.0,,0.0
0.84152275,0.2918505,0.364298,0.0,,0.0
0.38546965,0.72116214,0.614947,6.0,,81.25
0.7952536,0.057376385,0.23352768,0.0,,0.0
0.8079608,0.76443183,0.63197505,0.0,,0.0
0.59320617,0.7346092,0.23620477,0.0,,0.0
0.18780385,0.517013,0.5057411,0.0,,0.0
0.39621952,0.7013574,0.60726684,0.0,,0.0
0.07469228,0.43111145,0.33674422,0.0,,0.0
0.6563817,0.7055947,0.19978453,0.0,,0.0
0.19560951,0.5199245,0.49779323,0.0,,0.0
0.76053834,0.34063092,0.4046321,0.0,,0.0
0.832751,0.30107945,0.36416453,0.0,,0.0
0.38484555,0.7273029,0.6213941,5.0,,75.0
0.7463861,0.3457597,0.417272,0.0,,0.0
0.46486872,0.37187696,0.850599,0.0,,0.0
0.7830368,0.8125803,0.63393724,0.0,,0.0
0.819581,0.049882982,0.21559697,0.0,,0.0
0.7526432,0.7640906,0.64911455,0.0,,0.0
0.5455681,0.15201119,0.6108556,0.0,,0.0
0.8075899,0.79804033,0.62975454,0.0,,0.0
0.65066695,0.73285,0.21410532,0.0,,0.0
0.48007417,0.3700285,0.86447704,0.0,,0.0
0.7748619,0.32352638,0.4356543,0.0,,0.0
0.6620786,0.4678148,0.6432729,0.0,,0.0
0.8549495,0.44128382,0.7749607,0.0,,0.0
0.5785329,0.34512088,0.060275655,0.0,,0.0
0.63996625,0.38387203,0.040244643,0.0,,0.0
0.56769174,0.16207764,0.48608428,0.0,,0.0
0.803476,0.3233239,0.42965963,0.0,,0.0
0.15721798,0.17914052,0.43217263,0.0,,0.0
0.5457192,0.16526872,0.61570257,0.0,,0.0
0.78239584,0.80222493,0.6266589,0.0,,0.0
0.864337,0.45133832,0.78477633,0.0,,0.0
0.7158918,0.35679522,0.36286443,0.0,,0.0
0.81790537,0.7714284,0.6311862,0.0,,0.0
0.82682973,0.7612426,0.61958766,0.0,,0.0
0.6484966,0.73698545,0.2030445,0.0,,0.0
0.62386084,0.5876129,0.86681765,0.0,,0.0
0.5499359,0.15117583,0.60805684,0.0,,0.0
0.6280083,0.5913606,0.8700589,0.0,,0.0
0.59224194,0.22005302,0.5193093,0.0,,0.0
0.3999689,0.32393056,0.5206943,0.0,,0.0
0.86500055,0.28350192,0.312958,0.0,,0.0
0.6341412,0.72515506,0.20633431,0.0,,0.0
0.857929,0.44452375,0.7781447,0.0,,0.0
0.38781962,0.71882445,0.61575925,0.0,,0.0
0.7857983,0.8096685,0.6240076,0.0,,0.0
0.46487448,0.6759349,0.5471888,1.0,,50.0
0.86504805,0.45199242,0.78545934,0.0,,0.0
0.6202784,0.74937683,0.25307584,0.0,,0.0
0.6584416,0.37962857,0.033744983,0.0,,0.0
0.66612875,0.47319508,0.6383605,0.0,,0.0
0.83541304,0.05480865,0.23620918,0.0,,0.0
0.81617707,0.06678457,0.2355948,0.0,,0.0
0.41914007,0.3301788,0.5268548,0.0,,0.0
0.4928096,0.36301178,0.8573111,0.0,,0.0
0.7884051,0.8108697,0.6386359,0.0,,0.0
0.6414423,0.3818432,0.01749761,0.0,,0.0
0.8159764,0.053172108,0.20982935,0.0,,0.0
0.6980122,0.35726172,0.3321332,0.0,,0.0
0.70962584,0.35538626,0.33245665,0.0,,0.0
0.5983629,0.75706834,0.21491835,0.0,,0.0
0.5775971,0.35304362,0.065942936,0.0,,0.0
0.1585331,0.18045637,0.43349418,0.0,,0.0
0.73461485,0.35390434,0.39927572,0.0,,0.0
0.74173176,0.35232818,0.385671,0.0,,0.0
0.4091837,0.24832958,0.7973115,0.0,,0.0
0.8145711,0.07043771,0.2511236,0.0,,0.0
0.6358633,0.71962726,0.19515605,0.0,,0.0
0.6650546,0.22396201,0.81108916,0.0,,0.0
0.5519191,0.15166356,0.6125013,0.0,,0.0
0.4198943,0.34089497,0.52531224,0.0,,0.0
0.56191385,0.15231399,0.47424644,0.0,,0.0
0.71347797,0.35723418,0.33671784,0.0,,0.0
0.71379,0.3584581,0.3410949,0.0,,0.0
0.5812036,0.7478239,0.24518263,0.0,,0.0
0.41634953,0.577814,0.8253525,0.0,,0.0
0.09241728,0.4349915,0.37617385,0.0,,0.0
0.54443055,0.16067454,0.6375678,0.0,,0.0
0.54730827,0.15212649,0.6199304,0.0,,0.0
0.41254914,0.33916467,0.5268878,0.0,,0.0
0.66640896,0.1967936,0.822947,0.0,,0.0
0.65991753,0.47630462,0.6225612,0.0,,0.0
0.7790432,0.79632884,0.62380147,0.0,,0.0
0.816703,0.7683291,0.61821014,0.0,,0.0
0.6075688,0.74538803,0.20208552,0.0,,0.0
0.5781216,0.34702843,0.06011303,0.0,,0.0
0.6243807,0.713018,0.24078298,0.0,,0.0
0.41060302,0.32844532,0.5433042,0.0,,0.0
0.62613803,0.7022474,0.22820516,0.0,,0.0
0.41358903,0.3249208,0.5313242,0.0,,0.0
0.69699824,0.36024305,0.34322047,0.0,,0.0
0.67193043,0.41978604,0.015814308,0.0,,0.0
0.5925819,0.21999486,0.5198557,0.0,,0.0
0.65545434,0.69235927,0.21393704,0.0,,0.0
0.61031437,0.7199354,0.24409826,0.0,,0.0
0.676035,0.22401612,0.8012895,0.0,,0.0
0.78788084,0.7900717,0.6227553,0.0,,0.0
0.3769895,0.53178334,0.8649124,0.0,,0.0
0.77494276,0.34237796,0.44015405,0.0,,0.0
0.5703284,0.1720122,0.5076001,0.0,,0.0
0.6951411,0.35977995,0.33735532,0.0,,0.0
0.1937962,0.5190302,0.4996333,0.0,,0.0
0.41426197,0.32524714,0.5315414,0.0,,0.0
0.8055597,0.060732376,0.21756455,0.0,,0.0
0.72885966,0.34748697,0.3566271,0.0,,0.0
0.6390895,0.47503698,0.62093836,0.0,,0.0
0.5854328,0.3515625,0.050035264,0.0,,0.0
0.8167778,0.055891998,0.21455763,0.0,,0.0
0.71685994,0.35622668,0.38545996,0.0,,0.0
0.40428898,0.6836946,0.59271413,0.0,,0.0
0.79207605,0.07620406,0.23829897,0.0,,0.0
0.780264,0.8149722,0.63281107,0.0,,0.0
0.4671281,0.3676545,0.90512145,0.0,,0.0
0.6547168,0.72922367,0.22627777,0.0,,0.0
0.37502986,0.52966744,0.86698955,0.0,,0.0
0.08536159,0.43232158,0.35965672,0.0,,0.0
0.83434385,0.29831794,0.3719693,0.0,,0.0
0.6964153,0.3625284,0.34284964,0.0,,0.0
0.79846615,0.32033157,0.45915884,0.0,,0.0
0.4858307,0.8464059,0.47835517,3.0,,62.5
0.65633214,0.72850704,0.2218719,0.0,,0.0
0.6261644,0.7089488,0.19983934,0.0,,0.0
0.77381235,0.07442266,0.23320453,0.0,,0.0
0.84461004,0.29045153,0.36153078,0.0,,0.0
0.16713816,0.18906464,0.44212928,0.0,,0.0
0.7925199,0.07387171,0.24664287,0.0,,0.0
0.6040592,0.7404459,0.23755932,0.0,,0.0
0.6712236,0.22993562,0.8400498,0.0,,0.0
0.6673154,0.19205585,0.825191,0.0,,0.0
0.5832248,0.20003617,0.49389935,0.0,,0.0
0.62748885,0.7350626,0.24756104,0.0,,0.0
0.8422214,0.2949394,0.35178655,0.0,,0.0
0.6621306,0.22573899,0.8138202,0.0,,0.0
0.5627844,0.15066887,0.4932498,0.0,,0.0
0.81743747,0.05985221,0.2274377,0.0,,0.0
0.7822373,0.34030253,0.43586507,0.0,,0.0
0.6771474,0.46787384,0.6490086,0.0,,0.0
0.4164312,0.329469,0.54080874,0.0,,0.0
0.56431115,0.13858303,0.47776762,0.0,,0.0
0.48594883,0.36778027,0.8624647,0.0,,0.0
0.7867624,0.80767363,0.6281894,0.0,,0.0
0.85604507,0.44247112,0.7761298,0.0,,0.0
0.8258551,0.30510846,0.36951438,0.0,,0.0
0.43679798,0.6765719,0.56321913,5.0,,75.0
0.640567,0.720784,0.21162255,0.0,,0.0
0.61086136,0.7205923,0.22141941,0.0,,0.0
0.47870934,0.6662835,0.4987849,0.0,,0.0
0.6529222,0.4751142,0.6134341,0.0,,0.0
0.79520756,0.07257337,0.24823149,0.0,,0.0
0.7999742,0.051360987,0.2167878,0.0,,0.0
0.37422106,0.5287135,0.8679423,0.0,,0.0
0.780856,0.81441766,0.63154685,0.0,,0.0
0.81458753,0.77575713,0.63063574,0.0,,0.0
0.45178315,0.60682774,0.51313865,0.0,,0.0
0.78855646,0.7843586,0.6176644,0.0,,0.0
0.7803535,0.06625412,0.23064697,0.0,,0.0
0.19527487,0.51962304,0.49814287,0.0,,0.0
0.58674747,0.20899022,0.50039536,0.0,,0.0
0.55308163,0.15165526,0.6133341,0.0,,0.0
0.73876137,0.35120714,0.40046126,0.0,,0.0
0.7146777,0.35460505,0.36635992,0.0,,0.0
0.81988114,0.75317353,0.62077296,0.0,,0.0
0.7701829,0.070118345,0.23144333,0.0,,0.0
0.6480785,0.7231883,0.22833993,0.0,,0.0
0.6652303,0.40777776,0.00071022986,0.0,,0.0
0.7947664,0.07610851,0.23773581,0.0,,0.0
0.68119025,0.47089458,0.64392453,0.0,,0.0
0.5766676,0.35382837,0.06659994,0.0,,0.0
0.73588735,0.35248205,0.40000626,0.0,,0.0
0.25206953,0.7329142,0.38390386,0.0,,0.0
0.80893457,0.7610799,0.62349576,0.0,,0.0
0.37662357,0.72709703,0.6144933,1.0,,50.0
0.6784284,0.47784775,0.6303111,0.0,,0.0
0.65177107,0.46174067,0.64654803,0.0,,0.0
0.42572212,0.32224756,0.5424404,0.0,,0.0
0.2162816,0.75959986,0.40890744,0.0,,0.0
0.61331296,0.7507011,0.20184465,0.0,,0.0
0.6528065,0.730734,0.22386706,0.0,,0.0
0.4399374,0.6761599,0.5596906,5.0,,75.0
0.67995775,0.47039056,0.6473269,0.0,,0.0
0.36529246,0.5183724,0.87809867,0.0,,0.0
0.86618227,0.4532196,0.7866251,0.0,,0.0
0.58673775,0.7216933,0.24611603,0.0,,0.0
0.4647621,0.6737339,0.5173228,0.0,,0.0
0.85423875,0.44065645,0.77432436,0.0,,0.0
0.7963124,0.06246277,0.21862106,0.0,,0.0
0.71008444,0.36284107,0.37332502,0.0,,0.0
0.67353326,0.4709767,0.65046954,0.0,,0.0
0.82577485,0.049786445,0.20684357,0.0,,0.0
0.5902026,0.727991,0.23096897,0.0,,0.0
0.40404254,0.33257473,0.5236897,0.0,,0.0
0.5912257,0.21562995,0.51902753,0.0,,0.0
0.6529518,0.38063374,0.043940496,0.0,,0.0
0.7177054,0.35737965,0.3854315,0.0,,0.0
0.39958826,0.32429835,0.52128947,0.0,,0.0
0.0922667,0.4348553,0.37600422,0.0,,0.0
0.65771663,0.47588134,0.6077881,0.0,,0.0
0.63879126,0.74500364,0.24454431,0.0,,0.0
0.37672964,0.5308646,0.86584574,0.0,,0.0
0.38804403,0.7187077,0.6158163,0.0,,0.0
0.6367902,0.47438806,0.6178296,0.0,,0.0
0.6633348,0.6982026,0.20516117,0.0,,0.0
0.4521385,0.6072024,0.5135333,0.0,,0.0
0.6270447,0.46338722,0.6392922,0.0,,0.0
0.7852145,0.32848752,0.45233756,0.0,,0.0
0.8067606,0.0704104,0.2480781,0.0,,0.0
0.4919532,0.36247703,0.85662234,0.0,,0.0
0.78076434,0.33613762,0.44413954,0.0,,0.0
0.6524781,0.46993005,0.6496679,0.0,,0.0
0.8277693,0.06255277,0.2368999,0.0,,0.0
0.09425008,0.43533272,0.3802849,0.0,,0.0
0.8070347,0.7684652,0.6175714,0.0,,0.0
0.62557214,0.4634781,0.6438783,0.0,,0.0
0.46100253,0.6779366,0.5417622,1.0,,50.0
0.5842825,0.7322796,0.21427062,0.0,,0.0
0.7872941,0.8002888,0.6199914,0.0,,0.0
0.7666253,0.33881742,0.40909997,0.0,,0.0
0.55138725,0.1533986,0.5977481,0.0,,0.0
0.6546176,0.72557,0.22399583,0.0,,0.0
0.4912473,0.8367562,0.47098678,3.0,,62.5
0.41862673,0.3232764,0.5388644,0.0,,0.0
0.605138,0.7049069,0.21567066,0.0,,0.0
0.5878533,0.73160315,0.23175222,0.0,,0.0
0.7351004,0.34842736,0.35642576,0.0,,0.0
0.25117564,0.73387915,0.38487935,0.0,,0.0
0.46532315,0.67981297,0.540665,1.0,,50.0
0.6249274,0.5888108,0.8679054,0.0,,0.0
